itemId,itemName,iconId,iLvl,slot,category,classId,equipmentCategory,binding,durability,sturdiness,quality,valueTableId,armourType,dps,minDamage,maxDamage,damageType,weaponType,description,unique,minLevel,stackMax,grants,requiredClass,requiredRace,maxLevel,requiredFaction,reputation,itemLevelOffset,mainLegacyId,mainLegacyBaseRank,itemProperty,itemXP,virtueXP,essenceSlots,maxItems,itemStackMax,Vitality Scaling,Will Scaling,Agility Scaling,Might Scaling,Fate Scaling,Maximum Morale Scaling,Maximum Power Scaling,Finesse Scaling,Critical Rating Scaling,Outgoing Healing Rating Scaling,Incoming Healing Rating Scaling,Tactical Mastery Scaling,Physical Mastery Scaling,Tactical Mitigation Scaling,Physical Mitigation Scaling,Block Rating Scaling,Parry Rating Scaling,Evade Rating Scaling,Critical Defense Scaling,Resistance Rating Scaling,Armour Scaling,Out of Combat Power Regen Scaling,In Combat Power Regen Scaling,In Combat Morale Regen Scaling,Out of Combat Morale Regen Scaling
1879477273,Expertly Forged Umbari Reinforced Dagger,1092912024-1090519043,512,MAIN_HAND,WEAPON,10,20,BIND_ON_EQUIP,100,NORMAL,RARE,1879338011,,487.7897,418,557,COMMON,DAGGER,,,150,,,,,,,,1,,,,,,PVS,,,0,0,0,0,0,0,0,1879211723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879477259,Expertly Forged Umbari Reinforced Mace,1092912002-1090519043,512,MAIN_HAND,WEAPON,30,27,BIND_ON_EQUIP,100,NORMAL,RARE,1879338011,,487.7897,418,557,COMMON,ONE_HANDED_MACE,,,150,,,,,,,,1,,,,,,PVS,,,0,0,0,0,0,0,0,1879211723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879477311,Expertly Forged Umbari Sharp Axe,1092912010-1090519043,512,MAIN_HAND,WEAPON,12,24,BIND_ON_EQUIP,100,NORMAL,RARE,1879338011,,487.7897,418,557,COMMON,ONE_HANDED_AXE,,,150,,,,,,,,1,,,,,,PVS,,,0,0,0,0,0,0,0,0,1879211603,0,0,0,1879223970,0,0,0,0,0,0,0,0,0,0,0,0
1879477303,Expertly Forged Umbari Sharp Cutlass,1092912009-1090519043,512,MAIN_HAND,WEAPON,44,28,BIND_ON_EQUIP,100,NORMAL,RARE,1879338011,,487.7897,418,557,COMMON,ONE_HANDED_SWORD,,,150,,,,,,,,1,,,,,,PVS,,,0,0,0,0,0,0,0,0,1879211603,0,0,0,1879223970,0,0,0,0,0,0,0,0,0,0,0,0
1879477301,Expertly Forged Umbari Sharp Dagger,1092912015-1090519043,512,MAIN_HAND,WEAPON,10,20,BIND_ON_EQUIP,100,NORMAL,RARE,1879338011,,487.7897,418,557,COMMON,DAGGER,,,150,,,,,,,,1,,,,,,PVS,,,0,0,0,0,0,0,0,0,1879211603,0,0,0,1879223970,0,0,0,0,0,0,0,0,0,0,0,0
1879477276,Expertly Forged Umbari Sharp Mace,1092912007-1090519043,512,MAIN_HAND,WEAPON,30,27,BIND_ON_EQUIP,100,NORMAL,RARE,1879338011,,487.7897,418,557,COMMON,ONE_HANDED_MACE,,,150,,,,,,,,1,,,,,,PVS,,,0,0,0,0,0,0,0,0,1879211603,0,0,0,1879223970,0,0,0,0,0,0,0,0,0,0,0,0
1879476350,Expertly Handmade Bracelet of Hard Shells,1092915089-1090519043-1091947416,512,WRIST,ITEM,49,30,BIND_ON_EQUIP,80,NORMAL,RARE,1879049907,,,,,,,,,150,,,,,,,,,,,,,,PVS,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879211628,0,0,0,0,0,0,0,0,0
1879476369,Expertly Handmade Cowry Shell Bracelet,1092915089-1090519043-1091947416,512,WRIST,ITEM,49,30,BIND_ON_EQUIP,80,NORMAL,RARE,1879049907,,,,,,,,,150,,,,,,,,,,,,,,PVS,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1879215053,0,0,1879211651,0,0,0,0,0,0,0,0
1879476361,Expertly Handmade Earring of Sailor's Worry,1092915093-1090519043-1091947416,512,EAR,ITEM,49,1,BIND_ON_EQUIP,60,NORMAL,RARE,1879050475,,,,,,,,,150,,,,,,,,,,,,,,PVS,,,0,0,0,0,0,0,0,1879211723,1879211600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879476368,Expertly Handmade Earring of Tidal Fear,1092915093-1090519043-1091947416,512,EAR,ITEM,49,1,BIND_ON_EQUIP,60,NORMAL,RARE,1879050475,,,,,,,,,150,,,,,,,,,,,,,,PVS,,,0,0,0,0,0,0,0,1879211723,1879211600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879476356,Expertly Handmade Gem Encrusted Ring,1092915088-1090519043-1091947416,512,FINGER,ITEM,49,19,BIND_ON_EQUIP,50,NORMAL,RARE,1879050476,,,,,,,,,150,,,,,,,,,,,,,,PVS,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879210165,0,0,0,0,0
1879476364,Expertly Handmade Gem-encrusted Shell Earring,1092915096-1090519043-1091947416,512,EAR,ITEM,49,1,BIND_ON_EQUIP,60,NORMAL,RARE,1879050475,,,,,,,,,150,,,,,,,,,,,,,,PVS,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879211635,0,1879211638,0,0,0,0,0,0,0
1879476359,Expertly Handmade Lucky Shell Earring,1092915096-1090519043-1091947416,512,EAR,ITEM,49,1,BIND_ON_EQUIP,60,NORMAL,RARE,1879050475,,,,,,,,,150,,,,,,,,,,,,,,PVS,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879211638,0,1879210161,0,0,0,0,0
1879476379,Expertly Handmade Navigator's Bracelet,1092915097-1090519043-1091947416,512,WRIST,ITEM,49,30,BIND_ON_EQUIP,80,NORMAL,RARE,1879049907,,,,,,,,,150,,,,,,,,,,,,,,PVS,,,0,0,0,0,0,0,0,0,1879211603,0,0,1879223967,0,0,0,0,0,0,0,0,0,0,0,0,0
1879477417,Expertly Handmade Navigator's Coin,1092915100-1090519043-1091947416,512,POCKET,ITEM,49,2,BIND_ON_EQUIP,100,NORMAL,RARE,1879052641,,,,,,,,,150,,,,,,,,,,,,,,PVS,,,0,0,0,0,0,0,0,0,1879211603,0,0,1879223967,0,0,0,0,0,0,0,0,0,0,0,0,0
1879476365,Expertly Handmade Navigator's Shell Necklace,1092915095-1090519043-1091947416,512,NECK,ITEM,49,23,BIND_ON_EQUIP,80,NORMAL,RARE,1879050115,,,,,,,key:621085608:54354734,,150,,,,,,,,,,,,,,PVS,,,0,0,0,0,0,0,0,1879211723,0,0,0,1879223967,0,0,0,0,0,0,0,0,0,0,0,0,0
1879476381,Expertly Handmade Necklace of the Golden Pair,1092915098-1090519043-1091947416,512,NECK,ITEM,49,23,BIND_ON_EQUIP,80,NORMAL,RARE,1879050115,,,,,,,key:621085619:54354734,,150,,,,,,,,,,,,,,PVS,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879211635,1879211651,0,0,0,0,0,0,0,0
1879476366,Expertly Handmade Necklace of the Twin Fish,1092915098-1090519043-1091947416,512,NECK,ITEM,49,23,BIND_ON_EQUIP,80,NORMAL,RARE,1879050115,,,,,,,key:621085609:54354734,,150,,,,,,,,,,,,,,PVS,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879211654,1879211638,0,0,0,0,0,0,0
1879476377,Expertly Handmade Ring of the Depths,1092915088-1090519043-1091947416,512,FINGER,ITEM,49,19,BIND_ON_EQUIP,50,NORMAL,RARE,1879050476,,,,,,,,,150,,,,,,,,,,,,,,PVS,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1879215053,0,0,0,0,0,1879210165,0,0,0,0,0
1879476378,Expertly Handmade Ring of the Sea,1092915094-1090519043-1091947416,512,FINGER,ITEM,49,19,BIND_ON_EQUIP,50,NORMAL,RARE,1879050476,,,,,,,,,150,,,,,,,,,,,,,,PVS,,,0,0,0,0,0,0,0,0,1879211603,0,0,1879223967,0,0,0,0,0,0,0,0,0,0,0,0,0
1879476358,Expertly Handmade Ring of the Waves,1092915094-1090519043-1091947416,512,FINGER,ITEM,49,19,BIND_ON_EQUIP,50,NORMAL,RARE,1879050476,,,,,,,,,150,,,,,,,,,,,,,,PVS,,,0,0,0,0,0,0,0,0,1879211603,0,0,0,1879223970,0,0,0,0,0,0,0,0,0,0,0,0
1879476362,Expertly Handmade Sailor's Charm Bracelet,1092915097-1090519043-1091947416,512,WRIST,ITEM,49,30,BIND_ON_EQUIP,80,NORMAL,RARE,1879049907,,,,,,,,,150,,,,,,,,,,,,,,PVS,,,0,0,0,0,0,0,0,0,1879211603,0,0,0,1879223970,0,0,0,0,0,0,0,0,0,0,0,0
1879477421,Expertly Handmade Sailor's Coin,1092915100-1090519043-1091947416,512,POCKET,ITEM,49,2,BIND_ON_EQUIP,100,NORMAL,RARE,1879052641,,,,,,,,,150,,,,,,,,,,,,,,PVS,,,0,0,0,0,0,0,0,0,1879211603,0,0,0,1879223970,0,0,0,0,0,0,0,0,0,0,0,0
1879476376,Expertly Handmade Sailor's Shell Necklace,1092915095-1090519043-1091947416,512,NECK,ITEM,49,23,BIND_ON_EQUIP,80,NORMAL,RARE,1879050115,,,,,,,key:621085620:54354734,,150,,,,,,,,,,,,,,PVS,,,0,0,0,0,0,0,0,1879211723,0,0,0,0,1879223970,0,0,0,0,0,0,0,0,0,0,0,0
1879477423,Expertly Handmade Tropical Parrot Coin,1092915099-1090519043-1091947416,512,POCKET,ITEM,49,2,BIND_ON_EQUIP,100,NORMAL,RARE,1879052641,,,,,,,,,150,,,,,,,,,,,,,,PVS,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1879215053,0,0,0,0,0,1879210165,0,0,0,0,0
1879477419,Expertly Handmade Watchful Parrot Coin,1092915099-1090519043-1091947416,512,POCKET,ITEM,49,2,BIND_ON_EQUIP,100,NORMAL,RARE,1879052641,,,,,,,,,150,,,,,,,,,,,,,,PVS,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879210165,0,0,0,0,0
1879475599,Expertly Stitched Heavy Cloak,1092906885-1090519043-1091947416,512,BACK,ARMOUR,45,18,BIND_ON_EQUIP,40,NORMAL,RARE,1879049501,LIGHT,,,,,,,,150,,,,,,,,,,,,,,PVS,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1879215062,0,0,0,0,0,0,1879052067,0,0,0,0
1879480525,Fateful Cloak of Conflict,1092906897-1090519044-1091947416,517,BACK,ARMOUR,45,18,BOUND_TO_ACCOUNT_ON_ACQUIRE,40,NORMAL,INCOMPARABLE,1879049501,LIGHT,,,,,,,,150,,,,,,,,,,,,,,PC,,,1879347269,0,0,0,0,0,0,0,1879212151,0,0,0,0,0,0,0,0,0,0,0,1879086943,0,1879344784,0,0
1879475600,Finely Embossed Cloak,1092906897-1090519042-1091947416,503,BACK,ARMOUR,45,18,BIND_ON_EQUIP,40,NORMAL,UNCOMMON,1879049501,LIGHT,,,,,,,,141,,,,,,,,,,,,,,PS,,,1879211562,0,0,0,0,0,0,1879211722,1879211992,0,0,0,0,0,0,0,0,0,0,0,1879049502,0,0,0,0
1879476218,Finely Etched Leather Boots of the Eagle,1092906880-1090519043-1091947416,512,FEET,ARMOUR,23,9,BOUND_TO_ACCOUNT_ON_ACQUIRE,50,NORMAL,RARE,1879049290,MEDIUM,,,,,,,,150,,,,,,,,,,,,,,,,,1879211544,0,1879211546,0,0,0,0,0,1879211605,0,0,0,0,0,0,0,0,0,0,0,1879051207,0,0,0,0
1879476209,Finely Etched Leather Coat of Umbar,1092906892-1090519043-1091947416,512,CHEST,ARMOUR,3,9,BOUND_TO_ACCOUNT_ON_ACQUIRE,65,NORMAL,RARE,1879049799,MEDIUM,,,,,,,,150,,,,,,,,,,,,,,,,,1879211544,0,1879211546,0,0,0,0,0,1879211605,0,0,0,0,0,0,0,0,0,0,0,1879051211,0,0,0,0
1879476207,Finely Etched Leather Gloves of Umbar,1092906868-1090519043-1091947416,512,HAND,ARMOUR,5,9,BOUND_TO_ACCOUNT_ON_ACQUIRE,50,NORMAL,RARE,1879050491,MEDIUM,,,,,,,,150,,,,,,,,,,,,,,,,,1879211544,0,1879211546,0,0,0,0,1879211720,0,0,0,0,1879223971,0,0,0,0,0,0,0,1879051212,0,0,0,0
1879476190,Finely Etched Leather Harness of the Eagle,1092906900-1090519043-1091947416,512,SHOULDER,ARMOUR,6,9,BOUND_TO_ACCOUNT_ON_ACQUIRE,50,NORMAL,RARE,1879049985,MEDIUM,,,,,,,,150,,,,,,,,,,,,,,,,,1879211544,0,1879211546,0,0,0,0,1879211717,1879211601,0,0,0,0,0,0,0,0,0,0,0,1879051223,0,0,0,0
1879476196,Finely Etched Leather Helm of the Eagle,1092906861-1090519043-1091947416,512,HEAD,ARMOUR,7,9,BOUND_TO_ACCOUNT_ON_ACQUIRE,50,NORMAL,RARE,1879050493,MEDIUM,,,,,,,,150,,,,,,,,,,,,,,,,,1879211544,0,1879211546,0,0,0,0,1879211717,0,0,0,0,1879223963,0,0,0,0,0,0,0,1879051224,0,0,0,0
1879476184,Finely Etched Leather Leggings of Umbar,1092525606-1090519043-1091947416,512,LEGS,ARMOUR,15,9,BOUND_TO_ACCOUNT_ON_ACQUIRE,65,NORMAL,RARE,1879049915,MEDIUM,,,,,,,,150,,,,,,,,,,,,,,,,,1879211544,0,1879211546,0,1879211545,0,0,0,0,0,0,0,1879223971,0,0,0,0,0,0,0,1879051209,0,0,0,0
1879476200,Finely Stitched Gloves of Umbar,1092906882-1090519043-1091947416,512,HAND,ARMOUR,5,18,BOUND_TO_ACCOUNT_ON_ACQUIRE,30,NORMAL,RARE,1879049295,LIGHT,,,,,,,,150,,,,,,,,,,,,,,,,,1879211544,1879211585,0,0,0,0,0,1879211720,0,0,0,0,0,1879215057,0,0,0,0,0,0,1879051208,0,0,0,0
1879476173,Finely Stitched Hood of the Eagle,1092906872-1090519043-1091947416,512,HEAD,ARMOUR,7,18,BOUND_TO_ACCOUNT_ON_ACQUIRE,35,NORMAL,RARE,1879050068,LIGHT,,,,,,,,150,,,,,,,,,,,,,,,,,1879211544,1879211585,0,0,0,0,0,1879211718,0,0,0,0,0,0,0,0,0,0,0,0,1879050275,0,0,0,0
1879476176,Finely Stitched Leggings of Umbar,1092525606-1090519043-1091947416,512,LEGS,ARMOUR,15,18,BOUND_TO_ACCOUNT_ON_ACQUIRE,40,NORMAL,RARE,1879050117,LIGHT,,,,,,,,150,,,,,,,,,,,,,,,,,1879211544,1879211585,0,0,0,0,0,1879211717,0,0,0,0,0,0,0,0,0,0,0,0,1879051213,0,0,0,0
1879476177,Finely Stitched Robe of Umbar,1092906862-1090519043-1091947416,512,CHEST,ARMOUR,3,18,BOUND_TO_ACCOUNT_ON_ACQUIRE,35,NORMAL,RARE,1879050690,LIGHT,,,,,,,,150,,,,,,,,,,,,,,,,,1879211544,1879211585,0,0,1879211966,0,0,0,1879212151,0,0,0,0,0,0,0,0,0,0,0,1879051214,0,0,0,0
1879476178,Finely Stitched Shoes of the Eagle,1092906867-1090519043-1091947416,512,FEET,ARMOUR,23,18,BOUND_TO_ACCOUNT_ON_ACQUIRE,30,NORMAL,RARE,1879050219,LIGHT,,,,,,,,150,,,,,,,,,,,,,,,,,1879211544,1879211585,0,0,0,0,0,0,0,0,0,0,0,1879215075,0,0,0,0,0,0,1879054353,0,0,0,0
1879476222,Finely Stitched Shoulder-pads of the Eagle,1092906855-1090519043-1091947416,512,SHOULDER,ARMOUR,6,18,BOUND_TO_ACCOUNT_ON_ACQUIRE,35,NORMAL,RARE,1879049947,LIGHT,,,,,,,,150,,,,,,,,,,,,,,,,,1879211544,1879211585,0,0,1879211966,0,0,1879212141,0,0,0,0,0,0,0,0,0,0,0,0,1879049948,0,0,0,0
1879090837,First Marshal's Cloak,1090522482-1090519044-1091947416,518,BACK,ARMOUR,45,18,BIND_ON_ACQUIRE,40,NORMAL,INCOMPARABLE,1879049501,LIGHT,,,,,,key:620792068:54354734,true,150,,,,,,,,,,,,,,,,,1879211562,0,0,0,0,0,0,0,1879211604,0,0,0,0,1879215079,0,0,0,0,0,0,1879086943,0,0,0,0
1879475733,Flickering Pearl Ring,1092915091-1090519042-1091947416,503,FINGER,ITEM,49,19,BIND_ON_ACQUIRE,50,NORMAL,UNCOMMON,1879050476,,,,,,,,,,,,,,,,,,,,,,,,,,1879347271,1879211963,1879211967,1879211965,0,0,0,1879211719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879475740,Flickering Tidal Ring,1092915088-1090519042-1091947416,500,FINGER,ITEM,49,19,BIND_ON_ACQUIRE,50,NORMAL,UNCOMMON,1879050476,,,,,,,,,,,,,,,,,,,,,,,,,,1879212152,0,0,0,1879211966,0,0,0,1879212151,0,0,0,0,0,0,0,0,1879212146,0,0,0,0,0,0,0
1879476823,Footman's Brash Flute of the Moors,1090552922-1090531554-1090552924-1090552923,505,RANGED_ITEM,ITEM,293,7,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879049654,,,,,,,key:621086063:54354734,,150,,,Corsair,,,,,,,,,,,,,,1879211533,0,0,0,1879211551,0,0,0,0,0,0,0,1879223970,0,0,0,0,0,0,0,0,0,0,0,0
1879476828,Footman's Brash Lute of the Moors,1090532809-1090531554-1090532811-1090532810,505,RANGED_ITEM,ITEM,293,7,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879049654,,,,,,,key:621086061:54354734,,150,,,Minstrel,,,,,,,,,,,,,,1879211533,0,0,0,0,0,1879211582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879476850,Footman's Bright Buckle,1092395770-1090519043-1091947416,505,RANGED_ITEM,ITEM,288,25,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879049654,,,,,,,,,150,,,Brawler,,,,,,,,,,,,,,1879211533,0,0,1879211547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879476827,Footman's Chisel of Fire,1091621074-1090519043-1091947416,505,RANGED_ITEM,ITEM,106,25,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879049654,,,,,,,,,150,,,Rune-keeper,,,,,,,,,,,,,,1879211533,1879211576,0,0,0,0,0,0,0,0,0,1879223958,0,0,0,0,0,0,0,0,0,0,0,0,0
1879476835,Footman's Chisel of Lightning,1091621086-1090519043-1091947416,505,RANGED_ITEM,ITEM,106,25,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879049654,,,,,,,,,150,,,Rune-keeper,,,,,,,,,,,,,,1879211533,1879211576,0,0,0,0,0,0,1879211601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879090824,Footman's Cloak,1090522482-1090519043-1091947416,505,BACK,ARMOUR,45,18,BIND_ON_ACQUIRE,40,NORMAL,RARE,1879049501,LIGHT,,,,,,key:620792065:54354734,true,150,,,,,,,,,,,,,,,,,1879211586,0,0,0,0,0,0,0,1879211601,0,0,0,0,1879215079,0,0,0,0,0,0,1879052067,0,0,0,0
1879476860,Footman's Conviction Signal,1091415811-1090519043-1091947416,505,RANGED_ITEM,ITEM,48,25,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879049654,,,,,,,,,150,,,Burglar,,,,,,,,,,,,,,1879211533,0,1879211555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879476755,Footman's Fierce Earring of the Moors,1091662208-1090519043-1091947416,505,EAR,ITEM,49,1,BOUND_TO_ACCOUNT_ON_ACQUIRE,60,NORMAL,RARE,1879050475,,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,1879211723,1879211992,0,0,1879223968,0,0,0,0,0,0,0,0,0,0,0,0,0
1879476774,Footman's Fierce Ring of the Moors,1091662204-1090519043-1091947416,505,FINGER,ITEM,49,19,BOUND_TO_ACCOUNT_ON_ACQUIRE,50,NORMAL,RARE,1879050476,,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,1879211723,1879211992,0,0,1879223968,0,0,0,0,0,0,0,0,0,0,0,0,0
1879476777,Footman's Fierce Token of the Moors,1091722999-1090519043-1091947416,505,POCKET,ITEM,49,2,BOUND_TO_ACCOUNT_ON_ACQUIRE,100,NORMAL,RARE,1879052641,,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,1879211992,0,0,1879223968,0,0,0,0,0,0,0,0,0,0,1879212021,0,0
1879476782,Footman's Fierce Torc of the Moors,1091662214-1090519043-1091947416,505,NECK,ITEM,49,23,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879050115,,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,1879211551,0,0,0,1879211992,0,0,1879223968,0,0,0,0,0,0,0,0,0,0,0,0,0
1879476772,Footman's Fierce Wristlet of the Moors,1091662202-1090519043-1091947416,505,WRIST,ITEM,49,30,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879049907,,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,1879211551,0,0,0,1879211992,0,0,1879223968,0,0,0,0,0,0,0,0,0,0,0,0,0
1879476832,Footman's Heavy Buckle,1091687294-1090519043-1091947416,505,RANGED_ITEM,ITEM,288,25,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879049654,,,,,,,,,150,,,Brawler,,,,,,,,,,,,,,1879211533,0,0,1879211547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879476414,Footman's Keen Boots of the Moors,1091718027-1090519043-1091947416,505,FEET,ARMOUR,23,9,BOUND_TO_ACCOUNT_ON_ACQUIRE,50,NORMAL,RARE,1879049290,MEDIUM,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,1879211551,0,0,0,1879211992,0,0,0,1879223971,0,0,0,0,0,0,0,1879051207,0,0,0,0
1879476822,Footman's Keen Bow of the Moors,1090524310-1090519043-1090524311-1090524312,505,RANGED_ITEM,WEAPON,1,8,BOUND_TO_ACCOUNT_ON_ACQUIRE,100,NORMAL,RARE,1879050210,,646.9632,555,739,BELERIAND,BOW,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,1879211547,0,0,0,0,0,0,0,0,1879223974,0,0,0,0,0,0,0,0,0,0,0,0
1879476425,Footman's Keen Bracers of the Moors,1091718030-1090519043-1091947416,505,HAND,ARMOUR,5,9,BOUND_TO_ACCOUNT_ON_ACQUIRE,50,NORMAL,RARE,1879050491,MEDIUM,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,1879211551,0,0,0,1879211992,0,0,0,1879223971,0,0,0,0,0,0,0,1879051212,0,0,0,0
1879476426,Footman's Keen Breastplate of the Moors,1091717951-1090519043-1091947416,505,CHEST,ARMOUR,3,10,BOUND_TO_ACCOUNT_ON_ACQUIRE,95,NORMAL,RARE,1879050482,HEAVY,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,1879211992,0,0,0,1879223971,0,0,0,0,0,0,0,1879051206,0,1879212021,0,0
1879476415,Footman's Keen Brigandine of the Moors,1091718024-1090519043-1091947416,505,CHEST,ARMOUR,3,18,BOUND_TO_ACCOUNT_ON_ACQUIRE,35,NORMAL,RARE,1879050690,LIGHT,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,1879211992,0,0,1879223968,0,0,0,0,0,0,0,0,1879051214,0,1879212021,0,0
1879476405,Footman's Keen Circlet of the Moors,1091717979-1090519043-1091947416,505,HEAD,ARMOUR,7,18,BOUND_TO_ACCOUNT_ON_ACQUIRE,35,NORMAL,RARE,1879050068,LIGHT,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,1879211992,0,0,1879223968,0,0,0,0,0,0,0,0,1879050275,0,1879212021,0,0
1879476399,Footman's Keen Coat of the Moors,1091717914-1090519043-1091947416,505,CHEST,ARMOUR,3,9,BOUND_TO_ACCOUNT_ON_ACQUIRE,65,NORMAL,RARE,1879049799,MEDIUM,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,1879211992,0,0,0,1879223971,0,0,0,0,0,0,0,1879051211,0,1879212021,0,0
1879476398,Footman's Keen Cops of the Moors,1091718021-1090519043-1091947416,505,SHOULDER,ARMOUR,6,18,BOUND_TO_ACCOUNT_ON_ACQUIRE,35,NORMAL,RARE,1879049947,LIGHT,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,1879211723,1879211992,0,0,1879223968,0,0,0,0,0,0,0,0,1879049948,0,0,0,0
1879476410,Footman's Keen Gauntlets of the Moors,1091717957-1090519043-1091947416,505,HAND,ARMOUR,5,10,BOUND_TO_ACCOUNT_ON_ACQUIRE,65,NORMAL,RARE,1879050484,HEAVY,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,1879211551,0,0,0,1879211992,0,0,0,1879223971,0,0,0,0,0,0,0,1879054054,0,0,0,0
1879476408,Footman's Keen Gloves of the Moors,1091717902-1090519043-1091947416,505,HAND,ARMOUR,5,18,BOUND_TO_ACCOUNT_ON_ACQUIRE,30,NORMAL,RARE,1879049295,LIGHT,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,1879211551,0,0,0,1879211992,0,0,1879223968,0,0,0,0,0,0,0,0,1879051208,0,0,0,0
1879476407,Footman's Keen Greaves of the Moors,1091717945-1090519043-1091947416,505,LEGS,ARMOUR,15,10,BOUND_TO_ACCOUNT_ON_ACQUIRE,90,NORMAL,RARE,1879049956,HEAVY,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,1879211723,1879211992,0,0,0,1879223971,0,0,0,0,0,0,0,1879052989,0,0,0,0
1879476423,Footman's Keen Helm of the Moors,1091718033-1090519043-1091947416,505,HEAD,ARMOUR,7,10,BOUND_TO_ACCOUNT_ON_ACQUIRE,90,NORMAL,RARE,1879050486,HEAVY,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,1879211992,0,0,0,1879223971,0,0,0,0,0,0,0,1879053129,0,1879212021,0,0
1879476427,Footman's Keen Hood of the Moors,1091717905-1090519043-1091947416,505,HEAD,ARMOUR,7,9,BOUND_TO_ACCOUNT_ON_ACQUIRE,50,NORMAL,RARE,1879050493,MEDIUM,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,1879211992,0,0,0,1879223971,0,0,0,0,0,0,0,1879051224,0,1879212021,0,0
1879476428,Footman's Keen Leggings of the Moors,1091717908-1090519043-1091947416,505,LEGS,ARMOUR,15,9,BOUND_TO_ACCOUNT_ON_ACQUIRE,65,NORMAL,RARE,1879049915,MEDIUM,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,1879211723,1879211992,0,0,0,1879223971,0,0,0,0,0,0,0,1879051209,0,0,0,0
1879476413,Footman's Keen Pauldrons of the Moors,1091717930-1090519043-1091947416,505,SHOULDER,ARMOUR,6,10,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879050489,HEAVY,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,1879211723,1879211992,0,0,0,1879223971,0,0,0,0,0,0,0,1879054055,0,0,0,0
